,category,question,answer,links
249,주민등록,자녀의 출생신고 완료 후 주민등록등본 발급시 자녀가 확인되지 않는 경우,"관할 주민센터 방문하여 출생신고를 한 경우는 즉시 처리가 되는 부분이므로, 해당기관(읍.면.동)으로 문의하여 누락부분을 확인하시기 바랍니다.

단, 구청으로 방문하여 신청한 부분일 경우 해당 주민센터로 데이터반영까지 일정시간 소요될 수 있습니다.",[]
250,주민등록,"주민등록등본 신청시 ""죄송합니다.요청하신 서비스가 정상처리되지않았습니다."" 라는 메시지","회원가입 정보상의 우편번호가 현행화 되어있지 않은 경우 발생되는 메세지이므로 회원정보상의 주소지를 수정한 후 신청 해 주시기 바랍니다.
(예> 부산광역시 기장군 정관면-> 정관읍 변경 필요)",[]
251,주민등록,"주민등록등본 신청시 ""신청 민원인의 정보가 해당 시군구에 존재하지 않습니다.""라는 메시지","주민등록등본은 주민등록지 주소지의 해당 시군구 서버에서 처리해주는 민원입니다.

따라서 신청서상의 주소지를 주민등록등본상 주소지로 입력 후 다시 신청하여 주시기 바랍니다.

※ 단, 전입신고 후 등본 발급시에는 데이터 반영시 일정시간이 소요될 수 있습니다.",[]
252,주민등록,주민등록표등(초)본은 무료인가요?,"주민등록표등(초)본은 무료발급 민원입니다.

현재 동주민센터 방문 시에는 400원의 민원발급 수수료가 부과되나, 온라인에서는 무료민원으로 발급되고 있습니다.",[]
253,기타민원 | 건축물대장,건축물대장이 결제도 안했는데 신청이 됐는데요?,"온라인 발급/열람은 현재 무료로 신청이 가능 합니다
발급문서는 법적효력이 있으며 열람은 확인용으로 사용하시기 바랍니다.",[]
254,주민등록,혼인신고 후 주민등록표등본을 발급 받았으나 배우자가 등재 되어 있지 않습니다.,"주민등록표등본상에 배우자가 등재되기 위해서는 전입신고를 하여야 합니다.

혼인신고와 전입신고는 별개 민원으로써
혼인신고[대법원]를 하셨더라도 전입신고를 해주셔야지만 등본상 같은 세대원으로 확인이 됩니다.",[]
255,기타민원 | 건축물대장,"건축물대장을 집합 및 표제부로 신청을 했는데 ""소유주가 확인이 안됩니다"" 메세지 조회됩니다.",소유자가 아파트나 빌라처럼 호수별로 구분된 집합 건축물대장일 경우는 집합 및 전유부로 선택하여 신청하면 신청한 호수에 대한 소유주 정보가 표시됩니다.,[]
256,기타민원 | 토지대장,토지임야대장은 수수료가 얼마 인가요?,"토지대장 수수료가 각각 상이합니다

온라인 발급 기본 [300원]
열람 기본 [200원]
발급,열람 모두 장당 50원의 추가 수수료가 있습니다.
※ 본인 소유자의 토지를 전자민원(인터넷)으로 등본발급·열람신청시 무료입니다.

예) 토지대장 열람 신청건이 2장 이면
200원+50원+부가수수료(50원) = 300원",[]
257,기타민원 | 토지대장,발급해야 할 필지가 많은데 한번에 신청하는 방법이 없나요?,토지대장 신청서 화면 상단의 [ 토지임야대장등본교부 다량신청 ]을 클릭하여 이용하시면 동일한 처리기관(시군구) 내의 상이한 번지에 대하여 최대 10건까지 한번에 간편하게 신청하실 수 있습니다,[]
258,기타민원,병적증명서를 신청 했는데 연계중으로 확인되고 처리가 안됩니다,"병적증명서 발급 신청 시 '군경력 포함'을 선택 후 발급 신청을 하신 경우
군경력의 확인 및 기재 등으로 인해 처리완료까지 3시간 정도 소요될 수 있습니다.
민원신청 후 발급을 위해 민원신청내역 상세조회 화면으로 이동 시 진행상태에 '연계중' 으로 표시 됩니다.
발급 신청 3시간 이후 민원신청내역 상세조회 화면에서 발급 가능하므로 이점 양지하시기 바랍니다.

실시간 발급대상자는
발급일 기준 1개월전 전역자, 89년 1월1일 이후 병역판정검사(징병검사)에서 면제된사람, 병역준비역(제1국민역)으로
온라인 발급 신청을 통해 즉시 발급이 가능합니다.

* 실시간 발급대상자가 아닌경우 기록확인에 시간이 지연이 될 수있습니다
* 현재 군복무중인 사람은 온라인발급 대상자가 아닙니다. 온라인 신청시 방문수령(후불) 선택후 직접 방문하여 수령해주시기 바랍니다.",[]
259,전입신고,전입신고 처리완료 후 주민등록등초본 신청시 [해당시군구에 존재하지 않거나 말소된 주민번호입니다]라고 확인 되고 처리가 안됩니다.,"주민등록등초본 발급 관할 시군구 서버(새올행정 또는 주민정보시스템) 장애로 인해 서비스가 불가 할 수 있습니다.

전입신고 내역의 반영여부를 확인 하실분은 ""주민등록표의 열람""을 통해 확인하시고

급히 발급을 하셔야 될 경우에는 가까운 무인민원발급기 또는 읍면동 주민센터를 방문하여 발급 받으시기 바랍니다.",[]
260,주민등록,원초본도 발급 가능 한가요?,"주민등록표 초본이 78년도부터 전산화가 되었습니다
초본신청시 주소변동사항을 모두 포함으로 신청하면 원초본의 내용과 동일하게 이용 가능합니다.",[]
261,주민등록,주민등록등본 신청시 [-247] 처리불가 되었습니다 라는 메세지 확인,"민원인 주민등록표등(초)본 주소지에 시스템 장애가 있는 경우나 데이터에 특수문자 등이 기재 되어 발생 될 수도 있습니다.

자세한 내용은 1588-2188 헬프데스크로 문의주시기 바랍니다.",[]
262,민원발급,전자발급시 복사방지마크를 지원 하지 않는 프린터라는 메시지 확인됩니다.,"복사방지마크를 지원하는 프린터가 없습니다 라는 메시지가 나오는 부분은 1. 이용프린터가 지원불가 모델이거나 2. 출력시 구동되는 프로그램의 오류 3.출력시 작동되는 프로그램상의 등록리스트에 호환이 되지 않을시 나오는 오류등 다양한 경우에 발생됩니다.

1. 정부24홈 > 고객센터 > 민원발급지원 > 발급지원프린터 목록에서 가능한 프린트 기종인지 확인합니다.
예) hp officejet 5300 모델은 지원불가라고 하더라도 호환드라이버 hp officejet k550으로 호환하여 이용가능
삼성 1870f 모델도 지원불가 확인시 hp officejet 5700 드라이버로 호환해서 이용가능

2. 프린터의 상태를 확인합니다. (공유프린터 발급 불가)
주민등록등본 또는 건축물대장 민원신청시 확인되는 '발급지원프린터목록창' 에서
지원여부 민원발급가능, 상태 ready, 문서 0 확인

3. 발급프린터기종과 상태가 모두 맞는 경우 뷰어프로그램의 문제일 수 있으니 프로그램 수동설치합니다.
① 정부24 홈 - 고객센터 - 민원발급지원 - 프로그램 설치 확인 - 전자파일 발급 및 뷰어(ezPDFReader) 바탕화면에 저장 후 모든 인터넷창을 종료합니다.
② 제어판 - 프로그램 제거 - ezPDFReader 2.0G 제거
③ 바탕화면에 저장한 파일 실행(xp는 더블클릭하여 실행, 윈도우비스타, 7 이상은 마우스 오른쪽 관리자권한으로 실행)하여 설치 완료 후 정부24 접속하여 인쇄진행합니다.

(윈도우 비스타, 7, 8, 10 등 인터넷 접속방법)
① 왼쪽 하단에 시작 버튼 옆에 아이콘 중 ""e""라고 되어 있는 ""Internet Explorer 브라우저 시작"" 아이콘에 오른쪽 마우스를 클릭하면 ""관리자 권한으로 실행""이라는 항목이 나옵니다.
② ""관리자 권한으로 실행""을 클릭 후 새 창에서 정부24접속하여 이용해 주시기 바랍니다.

만약, 위 조치 후에도 동일 오류가 발생된다면 불편하시더라도 헬프데스크(02-715-6622)로 문의주시기 바랍니다.",[]
263,민원발급,"전자발급 프로그램 수동설치 방법, 뷰어프로그램 수동설치","< 뷰어프로그램 수동설치 방법 >

1. 정부24홈 - 고객센터 - 서비스지원 - 프로그램 설치 확인 -> 전자파일 발급 및 뷰어 (ezPDFReader)프로그램을 바탕화면에 저장 합니다.

2. 모든 인터넷 창을 종료 후 [제어판 -> 프로그램추가/제거]에서 ""ezPDF""로 시작하는 프로그램 삭제 / ""C:\Program Files"" 의 ""UNIDOCS"" 폴더 삭제 합니다.

3. 바탕화면에 저장한 파일을 더블 클릭하여 실행하고 설치가 완료합니다.

4. 바탕화면 왼쪽 하단에 시작 버튼 옆에 아이콘 중 ""e""라고 되어 있는 ""Internet Explorer 브라우저 시작"" 아이콘에 오른쪽 마우스를 클릭하면 ""관리자 권한으로 실행""이라는 항목이 나옵니다.

5. ""관리자 권한으로 실행""을 클릭 후 새 창에서 정부24 접속합니다.

6. 정부24 화면 상단 - 도구 - 호환성보기 설정 - gov.kr 추가 합니다.

7. 정부24 화면 상단 - 도구- 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록 후 이용 부탁드립니다.",[]
264,민원신청,"로그인이 안되고, 세션 로그인 화면창으로 넘어옵니다.","정부24에서 사용되는 보안프로그램이 정상적으로 작동되지 않아 발생되는 문제입니다.
아래 내용대로 조치후 이용해 주시기 바랍니다

1. 모든 인터넷창 종료 후

2. 제어판 - 프로그램 제거 - AnySign4PC , touchen key~32bit(또는 64bit)제거, touchen nxkey~32bit(또는 64bit)제거,

3. PC 왼쪽하단 윈도우 시작클릭후 -모든프로그램-internet explore에 마우스 우클릭 하시면 관리자 권한실행 클릭 후 정부24 접속

4. 도구- 인터넷 옵션 - 보안에서 신뢰할수 있는 사이트에 *.gov.kr 추가 등록

5. 도구 - 호환성보기 설정 - gov.kr 추가

6. 정부24메인화면 - 고객센터 - 서비스지원 - 프로그램 설치 확인에서 공동인증서 및 화면 보안 (AnySign4PC)파일 , 키보드 보안(touchen nxkey~32bit) 프로그램을 바로 실행


* 새창으로 정부24 접속을 한 경우에는 pc에 따라 호환성이 제외되는 경우도 있으니, 상단 도구 - 호환성보기 설정 - gov.kr 의 정상 추가 여부를 반드시 확인 후 이용 부탁드립니다. *",[]
265,전자결제,계좌이체시 로딩중이며 결제 할 수 있는 화면이 안보입니다.,"계좌이체 관련된 프로그램이 제대로 설치되지 않아 확인되는메시지 입니다
상단 도구 >인터넷 옵션 >보안 .사용자 지정수준 activex control 자동으로 사용자에게 확인 -사용으로 변경
도구 > 인터넷옵션 > 보안 > 인터넷 > 사용자지정수준 > 혼합된 컨텐츠 표시 - 사용으로 변경

프로그램 내려받기(클릭) > 금융결제원 전자지갑 프로그램(BankPayEFT.exe) 수동설치후 이용 가능 합니다.",['http://www.gov.kr/portal/ntcItm/39696']
266,민원신청,과세내역이 없는 미과세증명이 발급 가능한가요?,납부한 내역이 없는 미과세증명은 지방세세목별과세(납세)증명의 미과세 탭으로 이용이 가능합니다,[]
267,민원신청,통신판매업신고시 인터넷 도메인이름과 호스트 서버소재지 입력은 어떻게 하나요?,"인터넷 도메인이름은
오픈마켓이라면
예) 지마켓 또는 옥션 → 인터넷도메인이름을 말합니다
호스트 서버주소지는
호스트 서버의 소재지란 민원인 본인이 만든 홈페이지가 어디에 있는지 그 도메인의 주소지를 기재해 주시기바랍니다
예) 지마켓 서버가 종로구에 있다면,
서울시 종로구 O가 O번지 입니다.",[]
268,민원신청,"재산세, 자동차세 납부를 증명 할 서류는 무엇이 있나요?","지방세 세목별 과세증명서를 통해 재산세, 자동차세 납부를 확인 및 발급 받으실 수 있습니다.

재산 또는 자동차를 신고한 관할구역을 선택하시고 신청하기를 누르시면 인증서 확인 후 과세목록조회창이 팝업으로 제공됩니다.
원하시는 세목을 선택하신 후 민원신청하기를 누르시면 해당 내역에 대한 결제완료 후 민원신청을 완료하실 수 있습니다.",[]
269,민원신청,출입국사실증명 신청시 ' 출입국기록이 일치하지 않습니다' 라는 메세지가 나오며 신청이 안됩니다.,"민원신청시 당일 출입국 기록이 있거나 출국과 입국에 대한 기록이 누락 또는 데이터 상이할 때 확인되는 메시지 입니다.
자세한 내용은 출입국사무소로 확인해 주시기 바랍니다

cf) 90과 00년 사이의 문제가 되는 데이터가 있어서
데이터 상이건 누락건이 아니어도 제대로 데이터를 불러오지 못하는 경우도 발생될 수 있습니다.",[]
